src_ip,dst_ip,protocol,timestamp,length,src_port,dst_port,protocol_type
192.168.0.123,35.186.224.22,6,1722604198.354290,55,52569.0,443.0,TCP
35.186.224.22,192.168.0.123,6,1722604198.396710,66,443.0,52569.0,TCP
192.168.0.123,192.168.0.1,17,1722604201.525354,85,53321.0,53.0,UDP
192.168.0.123,192.168.0.1,17,1722604201.525451,79,63140.0,53.0,UDP
192.168.0.123,157.240.242.61,6,1722604201.560603,66,53170.0,5222.0,TCP
192.168.0.1,192.168.0.123,17,1722604201.570513,239,53.0,53321.0,UDP
192.168.0.123,54.213.189.120,6,1722604201.571075,66,53171.0,443.0,TCP
157.240.242.61,192.168.0.123,6,1722604201.614204,66,5222.0,53170.0,TCP
192.168.0.1,192.168.0.123,17,1722604201.614204,338,53.0,63140.0,UDP
192.168.0.123,157.240.242.61,6,1722604201.614286,54,53170.0,5222.0,TCP
192.168.0.123,157.240.242.61,6,1722604201.614575,333,53170.0,5222.0,TCP
192.168.0.123,23.211.137.48,6,1722604201.614907,66,53172.0,443.0,TCP
23.211.137.48,192.168.0.123,6,1722604201.624651,66,443.0,53172.0,TCP
192.168.0.123,23.211.137.48,6,1722604201.624711,54,53172.0,443.0,TCP
192.168.0.123,23.211.137.48,6,1722604201.625064,256,53172.0,443.0,TCP
23.211.137.48,192.168.0.123,6,1722604201.640286,54,443.0,53172.0,TCP
23.211.137.48,192.168.0.123,6,1722604201.640286,1514,443.0,53172.0,TCP
23.211.137.48,192.168.0.123,6,1722604201.640286,1514,443.0,53172.0,TCP
23.211.137.48,192.168.0.123,6,1722604201.640286,1230,443.0,53172.0,TCP
23.211.137.48,192.168.0.123,6,1722604201.640286,1514,443.0,53172.0,TCP
192.168.0.123,23.211.137.48,6,1722604201.640351,54,53172.0,443.0,TCP
23.211.137.48,192.168.0.123,6,1722604201.650604,1167,443.0,53172.0,TCP
157.240.242.61,192.168.0.123,6,1722604201.650701,54,5222.0,53170.0,TCP
192.168.0.123,23.211.137.48,6,1722604201.652713,180,53172.0,443.0,TCP
23.211.137.48,192.168.0.123,6,1722604201.661003,328,443.0,53172.0,TCP
192.168.0.123,23.211.137.48,6,1722604201.663802,246,53172.0,443.0,TCP
23.211.137.48,192.168.0.123,6,1722604201.672930,1514,443.0,53172.0,TCP
23.211.137.48,192.168.0.123,6,1722604201.673077,1514,443.0,53172.0,TCP
192.168.0.123,23.211.137.48,6,1722604201.673117,54,53172.0,443.0,TCP
23.211.137.48,192.168.0.123,6,1722604201.673266,1514,443.0,53172.0,TCP
23.211.137.48,192.168.0.123,6,1722604201.673291,1514,443.0,53172.0,TCP
192.168.0.123,23.211.137.48,6,1722604201.673304,54,53172.0,443.0,TCP
23.211.137.48,192.168.0.123,6,1722604201.676685,1514,443.0,53172.0,TCP
23.211.137.48,192.168.0.123,6,1722604201.676685,1514,443.0,53172.0,TCP
23.211.137.48,192.168.0.123,6,1722604201.676685,1341,443.0,53172.0,TCP
192.168.0.123,23.211.137.48,6,1722604201.676797,54,53172.0,443.0,TCP
192.168.0.123,52.37.230.222,6,1722604201.718575,66,53173.0,443.0,TCP
157.240.242.61,192.168.0.123,6,1722604201.902434,111,5222.0,53170.0,TCP
157.240.242.61,192.168.0.123,6,1722604201.902522,150,5222.0,53170.0,TCP
192.168.0.123,157.240.242.61,6,1722604201.902533,54,53170.0,5222.0,TCP
192.168.0.123,157.240.242.61,6,1722604201.905032,107,53170.0,5222.0,TCP
54.213.189.120,192.168.0.123,6,1722604201.929574,66,443.0,53171.0,TCP
192.168.0.123,54.213.189.120,6,1722604201.929642,54,53171.0,443.0,TCP
192.168.0.123,54.213.189.120,6,1722604201.930066,262,53171.0,443.0,TCP
157.240.242.61,192.168.0.123,6,1722604201.941928,54,5222.0,53170.0,TCP
157.240.242.61,192.168.0.123,6,1722604201.987069,100,5222.0,53170.0,TCP
157.240.242.61,192.168.0.123,6,1722604201.987069,107,5222.0,53170.0,TCP
192.168.0.123,157.240.242.61,6,1722604201.987110,54,53170.0,5222.0,TCP
192.168.0.123,157.240.242.61,6,1722604201.987523,137,53170.0,5222.0,TCP
192.168.0.123,157.240.242.61,6,1722604201.987596,94,53170.0,5222.0,TCP
192.168.0.123,157.240.242.61,6,1722604201.987708,89,53170.0,5222.0,TCP
192.168.0.123,157.240.242.61,6,1722604201.988798,200,53170.0,5222.0,TCP
157.240.242.61,192.168.0.123,6,1722604202.022300,54,5222.0,53170.0,TCP
157.240.242.61,192.168.0.123,6,1722604202.024253,91,5222.0,53170.0,TCP
157.240.242.61,192.168.0.123,6,1722604202.034027,54,5222.0,53170.0,TCP
192.168.0.123,157.240.242.61,6,1722604202.034065,54,53170.0,5222.0,TCP
52.37.230.222,192.168.0.123,6,1722604202.085624,66,443.0,53173.0,TCP
192.168.0.123,52.37.230.222,6,1722604202.085686,54,53173.0,443.0,TCP
192.168.0.123,52.37.230.222,6,1722604202.085842,399,53173.0,443.0,TCP
157.240.242.61,192.168.0.123,6,1722604202.144205,116,5222.0,53170.0,TCP
192.168.0.123,157.240.242.61,6,1722604202.187360,54,53170.0,5222.0,TCP
157.240.242.61,192.168.0.123,6,1722604202.230081,160,5222.0,53170.0,TCP
157.240.242.61,192.168.0.123,6,1722604202.230321,198,5222.0,53170.0,TCP
192.168.0.123,157.240.242.61,6,1722604202.230347,54,53170.0,5222.0,TCP
157.240.242.61,192.168.0.123,6,1722604202.237489,534,5222.0,53170.0,TCP
192.168.0.123,157.240.237.60,6,1722604202.240788,92,53157.0,443.0,TCP
157.240.242.61,192.168.0.123,6,1722604202.254953,103,5222.0,53170.0,TCP
192.168.0.123,157.240.242.61,6,1722604202.254995,54,53170.0,5222.0,TCP
157.240.242.61,192.168.0.123,6,1722604202.264025,96,5222.0,53170.0,TCP
157.240.237.60,192.168.0.123,6,1722604202.275337,89,443.0,53157.0,TCP
192.168.0.123,157.240.237.60,6,1722604202.275389,54,53157.0,443.0,TCP
157.240.237.60,192.168.0.123,6,1722604202.277119,224,443.0,53157.0,TCP
192.168.0.123,157.240.237.60,6,1722604202.277153,54,53157.0,443.0,TCP
157.240.237.60,192.168.0.123,6,1722604202.277173,1446,443.0,53157.0,TCP
192.168.0.123,157.240.237.60,6,1722604202.277181,54,53157.0,443.0,TCP
157.240.237.60,192.168.0.123,6,1722604202.277238,1446,443.0,53157.0,TCP
192.168.0.123,157.240.237.60,6,1722604202.277284,54,53157.0,443.0,TCP
157.240.237.60,192.168.0.123,6,1722604202.278769,1350,443.0,53157.0,TCP
192.168.0.123,157.240.237.60,6,1722604202.278812,54,53157.0,443.0,TCP
192.168.0.123,157.240.242.61,6,1722604202.312904,54,53170.0,5222.0,TCP
54.213.189.120,192.168.0.123,6,1722604202.321961,54,443.0,53171.0,TCP
54.213.189.120,192.168.0.123,6,1722604202.321961,1514,443.0,53171.0,TCP
54.213.189.120,192.168.0.123,6,1722604202.321961,1514,443.0,53171.0,TCP
192.168.0.123,54.213.189.120,6,1722604202.322014,54,53171.0,443.0,TCP
54.213.189.120,192.168.0.123,6,1722604202.322056,1514,443.0,53171.0,TCP
54.213.189.120,192.168.0.123,6,1722604202.322056,1105,443.0,53171.0,TCP
192.168.0.123,54.213.189.120,6,1722604202.322078,54,53171.0,443.0,TCP
192.168.0.123,54.213.189.120,6,1722604202.324059,180,53171.0,443.0,TCP
52.37.230.222,192.168.0.123,6,1722604202.441988,54,443.0,53173.0,TCP
52.37.230.222,192.168.0.123,6,1722604202.444390,210,443.0,53173.0,TCP
192.168.0.123,52.37.230.222,6,1722604202.445204,105,53173.0,443.0,TCP
192.168.0.123,52.37.230.222,6,1722604202.446915,141,53173.0,443.0,TCP
192.168.0.123,52.37.230.222,6,1722604202.446957,267,53173.0,443.0,TCP
192.168.0.123,52.37.230.222,6,1722604202.446991,1514,53173.0,443.0,TCP
192.168.0.123,52.37.230.222,6,1722604202.446991,1514,53173.0,443.0,TCP
192.168.0.123,52.37.230.222,6,1722604202.446991,555,53173.0,443.0,TCP
54.213.189.120,192.168.0.123,6,1722604202.681097,225,443.0,53171.0,TCP
54.213.189.120,192.168.0.123,6,1722604202.681164,123,443.0,53171.0,TCP
192.168.0.123,54.213.189.120,6,1722604202.681179,54,53171.0,443.0,TCP
192.168.0.123,54.213.189.120,6,1722604202.683477,141,53171.0,443.0,TCP
192.168.0.123,54.213.189.120,6,1722604202.683515,92,53171.0,443.0,TCP
192.168.0.123,54.213.189.120,6,1722604202.683541,491,53171.0,443.0,TCP
192.168.0.123,54.213.189.120,6,1722604202.683575,795,53171.0,443.0,TCP
54.213.189.120,192.168.0.123,6,1722604202.694771,54,443.0,53171.0,TCP
192.168.0.123,54.213.189.120,6,1722604202.694798,54,53171.0,443.0,TCP
52.37.230.222,192.168.0.123,6,1722604202.794018,54,443.0,53173.0,TCP
52.37.230.222,192.168.0.123,6,1722604202.794018,123,443.0,53173.0,TCP
52.37.230.222,192.168.0.123,6,1722604202.794018,92,443.0,53173.0,TCP
52.37.230.222,192.168.0.123,6,1722604202.794018,54,443.0,53173.0,TCP
192.168.0.123,52.37.230.222,6,1722604202.794078,54,53173.0,443.0,TCP
192.168.0.123,52.37.230.222,6,1722604202.794171,92,53173.0,443.0,TCP
52.37.230.222,192.168.0.123,6,1722604202.806898,297,443.0,53173.0,TCP
52.37.230.222,192.168.0.123,6,1722604202.806959,92,443.0,53173.0,TCP
192.168.0.123,52.37.230.222,6,1722604202.806976,54,53173.0,443.0,TCP
54.213.189.120,192.168.0.123,6,1722604203.030767,54,443.0,53171.0,TCP
54.213.189.120,192.168.0.123,6,1722604203.030767,92,443.0,53171.0,TCP
192.168.0.123,35.186.224.40,6,1722604203.032520,82,52427.0,443.0,TCP
54.213.189.120,192.168.0.123,6,1722604203.044265,54,443.0,53171.0,TCP
192.168.0.123,54.213.189.120,6,1722604203.080283,54,53171.0,443.0,TCP
35.186.224.40,192.168.0.123,6,1722604203.093467,54,443.0,52427.0,TCP
54.213.189.120,192.168.0.123,6,1722604203.093467,297,443.0,53171.0,TCP
54.213.189.120,192.168.0.123,6,1722604203.093467,92,443.0,53171.0,TCP
192.168.0.123,54.213.189.120,6,1722604203.093521,54,53171.0,443.0,TCP
192.168.0.123,54.213.189.120,6,1722604203.094518,54,53171.0,443.0,TCP
192.168.0.123,54.213.189.120,6,1722604203.099985,66,53174.0,443.0,TCP
52.37.230.222,192.168.0.123,6,1722604203.157712,54,443.0,53173.0,TCP
35.186.224.40,192.168.0.123,6,1722604203.196436,78,443.0,52427.0,TCP
192.168.0.123,35.186.224.40,6,1722604203.240652,54,52427.0,443.0,TCP
54.213.189.120,192.168.0.123,6,1722604203.502971,54,443.0,53171.0,TCP
192.168.0.123,54.213.189.120,6,1722604203.503010,54,53171.0,443.0,TCP
54.213.189.120,192.168.0.123,6,1722604203.503060,66,443.0,53174.0,TCP
192.168.0.123,54.213.189.120,6,1722604203.503106,54,53174.0,443.0,TCP
192.168.0.123,54.213.189.120,6,1722604203.503562,262,53174.0,443.0,TCP
54.213.189.120,192.168.0.123,6,1722604203.976052,54,443.0,53174.0,TCP
54.213.189.120,192.168.0.123,6,1722604203.976146,1514,443.0,53174.0,TCP
54.213.189.120,192.168.0.123,6,1722604203.976146,1514,443.0,53174.0,TCP
54.213.189.120,192.168.0.123,6,1722604203.976146,1514,443.0,53174.0,TCP
192.168.0.123,54.213.189.120,6,1722604203.976190,54,53174.0,443.0,TCP
54.213.189.120,192.168.0.123,6,1722604203.976221,1105,443.0,53174.0,TCP
192.168.0.123,54.213.189.120,6,1722604203.976228,54,53174.0,443.0,TCP
192.168.0.123,54.213.189.120,6,1722604203.978029,180,53174.0,443.0,TCP
54.213.189.120,192.168.0.123,6,1722604204.344754,54,443.0,53174.0,TCP
54.213.189.120,192.168.0.123,6,1722604204.345714,225,443.0,53174.0,TCP
54.213.189.120,192.168.0.123,6,1722604204.345714,123,443.0,53174.0,TCP
192.168.0.123,54.213.189.120,6,1722604204.345754,54,53174.0,443.0,TCP
192.168.0.123,54.213.189.120,6,1722604204.347755,141,53174.0,443.0,TCP
192.168.0.123,54.213.189.120,6,1722604204.347816,491,53174.0,443.0,TCP
192.168.0.123,54.213.189.120,6,1722604204.347889,92,53174.0,443.0,TCP
192.168.0.123,54.213.189.120,6,1722604204.347942,797,53174.0,443.0,TCP
54.213.189.120,192.168.0.123,6,1722604204.718190,54,443.0,53174.0,TCP
54.213.189.120,192.168.0.123,6,1722604204.718889,92,443.0,53174.0,TCP
54.213.189.120,192.168.0.123,6,1722604204.729834,296,443.0,53174.0,TCP
54.213.189.120,192.168.0.123,6,1722604204.729834,92,443.0,53174.0,TCP
192.168.0.123,54.213.189.120,6,1722604204.729870,54,53174.0,443.0,TCP
192.168.0.123,54.213.189.120,6,1722604204.730897,54,53174.0,443.0,TCP
54.213.189.120,192.168.0.123,6,1722604205.079246,54,443.0,53174.0,TCP
192.168.0.123,54.213.189.120,6,1722604205.079284,54,53174.0,443.0,TCP
192.168.0.123,35.186.224.40,6,1722604205.109566,97,52635.0,443.0,TCP
35.186.224.40,192.168.0.123,6,1722604205.156532,54,443.0,52635.0,TCP
35.186.224.40,192.168.0.123,6,1722604205.281693,94,443.0,52635.0,TCP
192.168.0.123,35.186.224.40,6,1722604205.326464,54,52635.0,443.0,TCP
192.168.0.123,224.0.0.251,17,1722604206.326376,87,5353.0,5353.0,UDP
192.168.0.123,192.168.0.1,17,1722604206.693439,79,55639.0,53.0,UDP
192.168.0.123,192.168.0.1,17,1722604206.693555,79,49665.0,53.0,UDP
192.168.0.1,192.168.0.123,17,1722604206.744852,95,53.0,55639.0,UDP
192.168.0.1,192.168.0.123,17,1722604206.745733,129,53.0,49665.0,UDP
192.168.0.123,172.253.118.84,17,1722604206.746607,1292,62673.0,443.0,UDP
192.168.0.123,172.253.118.84,17,1722604206.746653,1292,62673.0,443.0,UDP
192.168.0.123,172.253.118.84,17,1722604206.746767,122,62673.0,443.0,UDP
192.168.0.123,239.255.255.250,17,1722604206.795192,167,63853.0,1900.0,UDP
172.253.118.84,192.168.0.123,17,1722604206.867742,1292,443.0,62673.0,UDP
172.253.118.84,192.168.0.123,17,1722604206.867742,1292,443.0,62673.0,UDP
172.253.118.84,192.168.0.123,17,1722604206.867742,338,443.0,62673.0,UDP
192.168.0.123,172.253.118.84,17,1722604206.868447,120,62673.0,443.0,UDP
172.253.118.84,192.168.0.123,17,1722604206.868578,994,443.0,62673.0,UDP
192.168.0.123,172.253.118.84,17,1722604206.868735,1288,62673.0,443.0,UDP
192.168.0.123,172.253.118.84,17,1722604206.868769,1292,62673.0,443.0,UDP
192.168.0.123,172.253.118.84,17,1722604206.868822,1065,62673.0,443.0,UDP
192.168.0.123,172.253.118.84,17,1722604206.868848,147,62673.0,443.0,UDP
192.168.0.123,172.253.118.84,17,1722604206.904192,74,62673.0,443.0,UDP
172.253.118.84,192.168.0.123,17,1722604206.928957,67,443.0,62673.0,UDP
172.253.118.84,192.168.0.123,17,1722604206.971664,162,443.0,62673.0,UDP
172.253.118.84,192.168.0.123,17,1722604206.971664,67,443.0,62673.0,UDP
192.168.0.123,172.253.118.84,17,1722604207.000413,74,62673.0,443.0,UDP
172.253.118.84,192.168.0.123,17,1722604207.060551,67,443.0,62673.0,UDP
172.253.118.84,192.168.0.123,17,1722604207.061223,67,443.0,62673.0,UDP
172.253.118.84,192.168.0.123,17,1722604207.062506,71,443.0,62673.0,UDP
172.253.118.84,192.168.0.123,17,1722604207.093184,1288,443.0,62673.0,UDP
172.253.118.84,192.168.0.123,17,1722604207.093184,400,443.0,62673.0,UDP
172.253.118.84,192.168.0.123,17,1722604207.093280,76,443.0,62673.0,UDP
172.253.118.84,192.168.0.123,17,1722604207.093434,285,443.0,62673.0,UDP
192.168.0.123,172.253.118.84,17,1722604207.093495,73,62673.0,443.0,UDP
192.168.0.123,172.253.118.84,17,1722604207.093628,77,62673.0,443.0,UDP
192.168.0.123,172.253.118.84,17,1722604207.128237,74,62673.0,443.0,UDP
172.253.118.84,192.168.0.123,17,1722604207.219707,66,443.0,62673.0,UDP
192.168.0.123,35.186.224.22,6,1722604207.608147,55,53094.0,443.0,TCP
35.186.224.22,192.168.0.123,6,1722604207.651217,66,443.0,53094.0,TCP
157.240.242.60,192.168.0.123,6,1722604209.311125,93,443.0,53159.0,TCP
192.168.0.123,157.240.242.60,6,1722604209.311208,54,53159.0,443.0,TCP
157.240.242.60,192.168.0.123,6,1722604209.311291,54,443.0,53159.0,TCP
192.168.0.123,157.240.242.60,6,1722604209.311331,54,53159.0,443.0,TCP
192.168.0.123,157.240.242.60,6,1722604209.311370,54,53159.0,443.0,TCP
163.70.143.60,192.168.0.123,6,1722604209.311432,54,443.0,53160.0,TCP
192.168.0.123,163.70.143.60,6,1722604209.311461,54,53160.0,443.0,TCP
163.70.143.60,192.168.0.123,6,1722604209.311548,93,443.0,53160.0,TCP
192.168.0.123,163.70.143.60,6,1722604209.311565,54,53160.0,443.0,TCP
192.168.0.123,163.70.143.60,6,1722604209.311630,54,53160.0,443.0,TCP
163.70.143.60,192.168.0.123,6,1722604209.311788,93,443.0,53158.0,TCP
192.168.0.123,163.70.143.60,6,1722604209.311813,54,53158.0,443.0,TCP
163.70.143.60,192.168.0.123,6,1722604209.311831,54,443.0,53158.0,TCP
192.168.0.123,163.70.143.60,6,1722604209.311838,54,53158.0,443.0,TCP
192.168.0.123,163.70.143.60,6,1722604209.311871,54,53158.0,443.0,TCP
157.240.242.60,192.168.0.123,6,1722604209.312780,93,443.0,53161.0,TCP
192.168.0.123,157.240.242.60,6,1722604209.312808,54,53161.0,443.0,TCP
157.240.242.60,192.168.0.123,6,1722604209.312826,54,443.0,53161.0,TCP
192.168.0.123,157.240.242.60,6,1722604209.312833,54,53161.0,443.0,TCP
192.168.0.123,157.240.242.60,6,1722604209.312871,54,53161.0,443.0,TCP
157.240.242.60,192.168.0.123,6,1722604209.351825,54,443.0,53159.0,TCP
192.168.0.123,157.240.242.60,6,1722604209.351853,54,53159.0,443.0,TCP
157.240.242.60,192.168.0.123,6,1722604209.354039,54,443.0,53159.0,TCP
163.70.143.60,192.168.0.123,6,1722604209.355721,54,443.0,53160.0,TCP
163.70.143.60,192.168.0.123,6,1722604209.362454,54,443.0,53158.0,TCP
157.240.242.60,192.168.0.123,6,1722604209.364309,54,443.0,53161.0,TCP
192.168.0.123,104.199.240.237,6,1722604209.720395,65,52429.0,4070.0,TCP
104.199.240.237,192.168.0.123,6,1722604209.899021,65,4070.0,52429.0,TCP
192.168.0.123,104.199.240.237,6,1722604209.950612,54,52429.0,4070.0,TCP
192.168.0.123,192.168.0.1,17,1722604211.730013,75,59310.0,53.0,UDP
192.168.0.123,192.168.0.1,17,1722604211.730131,75,51291.0,53.0,UDP
192.168.0.1,192.168.0.123,17,1722604211.785239,365,53.0,59310.0,UDP
192.168.0.123,142.250.70.46,17,1722604211.812121,1292,54745.0,443.0,UDP
192.168.0.123,142.250.70.46,17,1722604211.812194,1292,54745.0,443.0,UDP
192.168.0.123,142.250.70.46,17,1722604211.812350,119,54745.0,443.0,UDP
192.168.0.123,142.250.70.46,17,1722604211.812715,1288,54745.0,443.0,UDP
192.168.0.123,142.250.70.46,17,1722604211.812767,847,54745.0,443.0,UDP
142.250.70.46,192.168.0.123,17,1722604211.863155,1292,443.0,54745.0,UDP
192.168.0.1,192.168.0.123,17,1722604211.890477,124,53.0,51291.0,UDP
142.250.70.46,192.168.0.123,17,1722604211.923233,1292,443.0,54745.0,UDP
142.250.70.46,192.168.0.123,17,1722604211.923327,348,443.0,54745.0,UDP
192.168.0.123,142.250.70.46,17,1722604211.923819,120,54745.0,443.0,UDP
142.250.70.46,192.168.0.123,17,1722604211.923848,180,443.0,54745.0,UDP
192.168.0.123,142.250.70.46,17,1722604211.924019,79,54745.0,443.0,UDP
142.250.70.46,192.168.0.123,17,1722604211.924598,986,443.0,54745.0,UDP
192.168.0.123,142.250.70.46,17,1722604211.924805,76,54745.0,443.0,UDP
142.250.70.46,192.168.0.123,17,1722604211.924960,67,443.0,54745.0,UDP
192.168.0.123,142.250.70.46,17,1722604211.925115,74,54745.0,443.0,UDP
142.250.70.46,192.168.0.123,17,1722604212.011447,162,443.0,54745.0,UDP
142.250.70.46,192.168.0.123,17,1722604212.011447,67,443.0,54745.0,UDP
192.168.0.123,142.250.70.46,17,1722604212.050540,74,54745.0,443.0,UDP
142.250.70.46,192.168.0.123,17,1722604212.087546,162,443.0,54745.0,UDP
192.168.0.123,142.250.70.46,17,1722604212.087744,75,54745.0,443.0,UDP
192.168.0.123,35.186.224.24,6,1722604212.800353,55,52625.0,443.0,TCP
35.186.224.24,192.168.0.123,6,1722604212.841522,66,443.0,52625.0,TCP
192.168.0.123,192.168.0.255,17,1722604213.267145,86,57621.0,57621.0,UDP
192.168.0.123,52.37.252.164,6,1722604216.008123,169,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722604216.008172,100,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722604216.008185,504,53044.0,443.0,TCP
52.37.252.164,192.168.0.123,6,1722604216.377735,54,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604216.377735,54,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604216.377735,100,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604216.384788,699,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604216.384788,92,443.0,53044.0,TCP
192.168.0.123,52.37.252.164,6,1722604216.384816,54,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722604216.385600,96,53044.0,443.0,TCP
52.37.252.164,192.168.0.123,6,1722604216.852657,54,443.0,53044.0,TCP
192.168.0.123,142.250.70.46,17,1722604220.696218,140,54745.0,443.0,UDP
142.250.70.46,192.168.0.123,17,1722604220.749035,111,443.0,54745.0,UDP
142.250.70.46,192.168.0.123,17,1722604220.749035,63,443.0,54745.0,UDP
192.168.0.123,142.250.70.46,17,1722604220.749370,77,54745.0,443.0,UDP
142.250.70.46,192.168.0.123,17,1722604220.825411,66,443.0,54745.0,UDP
192.168.0.123,157.240.242.61,6,1722604221.577953,54,53170.0,5222.0,TCP
157.240.242.61,192.168.0.123,6,1722604221.657956,54,5222.0,53170.0,TCP
157.240.242.61,192.168.0.123,6,1722604221.817185,54,5222.0,53170.0,TCP
192.168.0.123,157.240.242.61,6,1722604221.817219,54,53170.0,5222.0,TCP
192.168.0.123,35.186.224.24,6,1722604221.967778,55,53141.0,443.0,TCP
35.186.224.24,192.168.0.123,6,1722604222.011404,66,443.0,53141.0,TCP
192.168.0.123,35.186.224.24,6,1722604224.416748,55,53143.0,443.0,TCP
35.186.224.24,192.168.0.123,6,1722604224.467732,66,443.0,53143.0,TCP
192.168.0.123,199.232.214.248,6,1722604224.605449,55,53126.0,443.0,TCP
199.232.214.248,192.168.0.123,6,1722604224.672240,66,443.0,53126.0,TCP
192.168.0.123,199.232.210.248,6,1722604224.699009,55,53144.0,443.0,TCP
192.168.0.123,199.232.210.248,6,1722604224.699028,55,53145.0,443.0,TCP
199.232.210.248,192.168.0.123,6,1722604224.766300,66,443.0,53144.0,TCP
199.232.210.248,192.168.0.123,6,1722604224.767431,66,443.0,53145.0,TCP
192.168.0.123,44.224.90.130,6,1722604226.314428,55,53163.0,443.0,TCP
44.224.90.130,192.168.0.123,6,1722604226.685245,54,443.0,53163.0,TCP
192.168.0.123,192.168.0.1,17,1722604227.145051,95,65397.0,53.0,UDP
192.168.0.123,192.168.0.1,17,1722604227.145218,95,61239.0,53.0,UDP
192.168.0.1,192.168.0.123,17,1722604227.192311,351,53.0,65397.0,UDP
192.168.0.1,192.168.0.123,17,1722604227.192311,152,53.0,61239.0,UDP
192.168.0.123,142.250.183.170,17,1722604227.193500,1292,60334.0,443.0,UDP
192.168.0.123,142.250.183.170,17,1722604227.193559,1292,60334.0,443.0,UDP
192.168.0.123,142.250.183.170,17,1722604227.193591,1292,60334.0,443.0,UDP
192.168.0.123,142.250.183.170,17,1722604227.193730,120,60334.0,443.0,UDP
142.250.183.170,192.168.0.123,17,1722604227.246075,1292,443.0,60334.0,UDP
142.250.183.170,192.168.0.123,17,1722604227.246075,1292,443.0,60334.0,UDP
192.168.0.123,142.250.183.170,17,1722604227.272733,1292,60334.0,443.0,UDP
142.250.183.170,192.168.0.123,17,1722604227.301206,1292,443.0,60334.0,UDP
142.250.183.170,192.168.0.123,17,1722604227.301206,979,443.0,60334.0,UDP
142.250.183.170,192.168.0.123,17,1722604227.301206,112,443.0,60334.0,UDP
142.250.183.170,192.168.0.123,17,1722604227.302026,355,443.0,60334.0,UDP
142.250.183.170,192.168.0.123,17,1722604227.302054,66,443.0,60334.0,UDP
192.168.0.123,142.250.183.170,17,1722604227.302298,152,60334.0,443.0,UDP
192.168.0.123,142.250.183.170,17,1722604227.302464,1288,60334.0,443.0,UDP
192.168.0.123,142.250.183.170,17,1722604227.302488,112,60334.0,443.0,UDP
142.250.183.170,192.168.0.123,17,1722604227.319412,1292,443.0,60334.0,UDP
142.250.183.170,192.168.0.123,17,1722604227.365330,162,443.0,60334.0,UDP
142.250.183.170,192.168.0.123,17,1722604227.365330,73,443.0,60334.0,UDP
142.250.183.170,192.168.0.123,17,1722604227.365330,69,443.0,60334.0,UDP
192.168.0.123,142.250.183.170,17,1722604227.365597,75,60334.0,443.0,UDP
192.168.0.123,142.250.183.170,17,1722604227.365691,75,60334.0,443.0,UDP
142.250.183.170,192.168.0.123,17,1722604227.444404,388,443.0,60334.0,UDP
142.250.183.170,192.168.0.123,17,1722604227.444452,142,443.0,60334.0,UDP
192.168.0.123,142.250.183.170,17,1722604227.444722,79,60334.0,443.0,UDP
192.168.0.123,142.250.183.170,17,1722604227.480544,76,60334.0,443.0,UDP
142.250.183.170,192.168.0.123,17,1722604227.512083,66,443.0,60334.0,UDP
192.168.0.123,35.186.224.40,6,1722604234.024452,82,52427.0,443.0,TCP
35.186.224.40,192.168.0.123,6,1722604234.096034,54,443.0,52427.0,TCP
35.186.224.40,192.168.0.123,6,1722604234.182479,78,443.0,52427.0,TCP
192.168.0.123,35.186.224.40,6,1722604234.231018,54,52427.0,443.0,TCP
192.168.0.123,35.186.224.40,6,1722604235.283538,97,52635.0,443.0,TCP
35.186.224.40,192.168.0.123,6,1722604235.324768,54,443.0,52635.0,TCP
35.186.224.40,192.168.0.123,6,1722604235.433441,94,443.0,52635.0,TCP
192.168.0.123,35.186.224.40,6,1722604235.485088,54,52635.0,443.0,TCP
192.168.0.123,192.168.0.255,17,1722604243.277852,86,57621.0,57621.0,UDP
192.168.0.123,35.186.224.22,6,1722604243.401064,55,52569.0,443.0,TCP
35.186.224.22,192.168.0.123,6,1722604243.455702,66,443.0,52569.0,TCP
192.168.0.123,192.168.0.1,17,1722604246.404957,77,60111.0,53.0,UDP
192.168.0.123,192.168.0.1,17,1722604246.405082,77,64601.0,53.0,UDP
192.168.0.123,52.37.252.164,6,1722604246.405270,169,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722604246.405302,100,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722604246.405317,504,53044.0,443.0,TCP
192.168.0.1,192.168.0.123,17,1722604246.594038,182,53.0,60111.0,UDP
192.168.0.1,192.168.0.123,17,1722604246.594092,212,53.0,64601.0,UDP
52.37.252.164,192.168.0.123,6,1722604246.856844,54,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604246.856844,100,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604246.874136,54,443.0,53044.0,TCP
192.168.0.123,52.37.252.164,6,1722604246.900628,54,53044.0,443.0,TCP
52.37.252.164,192.168.0.123,6,1722604247.033901,700,443.0,53044.0,TCP
